time(s),volt(V),
636.000011582E-6,2.87999988,
637.000019196E-6,2.87999988,
638.000026811E-6,2.87999988,
638.999976218E-6,2.87999988,
639.999983832E-6,2.79999995,
640.999991447E-6,2.79999995,
641.999999061E-6,2.87999988,
643.000006676E-6,2.79999995,
644.000014290E-6,2.79999995,
645.000021905E-6,2.79999995,
646.000029519E-6,2.79999995,
646.999978926E-6,2.79999995,
647.999986541E-6,2.79999995,
648.999994155E-6,2.79999995,
650.000001770E-6,2.79999995,
651.000009384E-6,2.79999995,
652.000016998E-6,2.79999995,
653.000024613E-6,2.72000003,
654.000032227E-6,2.72000003,
654.999981634E-6,2.79999995,
655.999989249E-6,2.72000003,
656.999996863E-6,2.72000003,
658.000004478E-6,2.72000003,
659.000012092E-6,2.72000003,
660.000019707E-6,2.72000003,
661.000027321E-6,2.72000003,
661.999976728E-6,2.72000003,
662.999984343E-6,2.72000003,
663.999991957E-6,2.6399999,
664.999999572E-6,2.72000003,
666.000007186E-6,2.6399999,
667.000014801E-6,2.6399999,
668.000022415E-6,2.6399999,
669.000030030E-6,2.6399999,
669.999979436E-6,2.6399999,
670.999987051E-6,2.6399999,
671.999994665E-6,2.6399999,
673.000002280E-6,2.6399999,
674.000009894E-6,2.6399999,
675.000017509E-6,2.5599999,
676.000025123E-6,2.5599999,
677.000032738E-6,2.6399999,
677.999982145E-6,2.5599999,
678.999989759E-6,2.5599999,
679.999997374E-6,2.5599999,
681.000004988E-6,2.5599999,
682.000012603E-6,2.5599999,
683.000020217E-6,2.5599999,
684.000027832E-6,2.5599999,
684.999977238E-6,2.4800000,
685.999984853E-6,2.4800000,
686.999992467E-6,2.4800000,
688.000000082E-6,2.4800000,
689.000007696E-6,2.4800000,
690.000015311E-6,2.4800000,
691.000022925E-6,2.5599999,
692.000030540E-6,2.4800000,
692.999979947E-6,2.4800000,
693.999987561E-6,2.4800000,
694.999995176E-6,2.4800000,
696.000002790E-6,2.4800000,
697.000010405E-6,2.4800000,
698.000018019E-6,2.4800000,
699.000025634E-6,2.3999999,
699.999975041E-6,2.4800000,
700.999982655E-6,2.3999999,
701.999990270E-6,2.3999999,
702.999997884E-6,2.4800000,
704.000005499E-6,2.3999999,
705.000013113E-6,2.3999999,
706.000020728E-6,2.3999999,
707.000028342E-6,2.3999999,
707.999977749E-6,2.3999999,
708.999985363E-6,2.3999999,
709.999992978E-6,2.3999999,
711.000000592E-6,2.3999999,
712.000008207E-6,2.3999999,
713.000015821E-6,2.3999999,
714.000023436E-6,2.3199999,
715.000031050E-6,2.3999999,
715.999980457E-6,2.3999999,
716.999988072E-6,2.3199999,
717.999995686E-6,2.3199999,
719.000003301E-6,2.3199999,
720.000010915E-6,2.3199999,
721.000018530E-6,2.3199999,
722.000026144E-6,2.2400000,
722.999975551E-6,2.3199999,
723.999983165E-6,2.3199999,
724.999990780E-6,2.2400000,
725.999998394E-6,2.3199999,
727.000006009E-6,2.2400000,
728.000013623E-6,2.2400000,
729.000021238E-6,2.2400000,
730.000028852E-6,2.2400000,
730.999978259E-6,2.2400000,
731.999985874E-6,2.2400000,
732.999993488E-6,2.2400000,
734.000001103E-6,2.2400000,
735.000008717E-6,2.2400000,
736.000016332E-6,2.2400000,
737.000023946E-6,2.2400000,
738.000031561E-6,2.2400000,
738.999980967E-6,2.1599998,
739.999988582E-6,2.2400000,
740.999996196E-6,2.2400000,
742.000003811E-6,2.2400000,
743.000011425E-6,2.1599998,
744.000019040E-6,2.1599998,
745.000026654E-6,2.1599998,
745.999976061E-6,2.1599998,
746.999983676E-6,2.1599998,
747.999991290E-6,2.1599998,
748.999998905E-6,2.1599998,
750.000006519E-6,2.1599998,
751.000014134E-6,2.1599998,
752.000021748E-6,2.1599998,
753.000029363E-6,2.0799999,
753.999978770E-6,2.1599998,
754.999986384E-6,2.1599998,
755.999993999E-6,2.0799999,
757.000001613E-6,2.0799999,
758.000009228E-6,2.0799999,
759.000016842E-6,2.0799999,
760.000024457E-6,2.0799999,
761.000032071E-6,2.0799999,
761.999981478E-6,2.0799999,
762.999989092E-6,2.0799999,
763.999996707E-6,2.0799999,
765.000004321E-6,2.0799999,
766.000011936E-6,2.0000000,
767.000019550E-6,2.0799999,
768.000027165E-6,2.0000000,
768.999976572E-6,2.0000000,
769.999984186E-6,2.0000000,
770.999991801E-6,2.0000000,
771.999999415E-6,2.0000000,
773.000007030E-6,2.0000000,
774.000014644E-6,2.0000000,
775.000022259E-6,2.0000000,
776.000029873E-6,2.0000000,
776.999979280E-6,2.0000000,
777.999986894E-6,1.9200000,
778.999994509E-6,2.0000000,
780.000002123E-6,2.0000000,
781.000009738E-6,1.9200000,
782.000017352E-6,2.0000000,
783.000024967E-6,1.9200000,
784.000032581E-6,1.9200000,
784.999981988E-6,1.9200000,
785.999989603E-6,1.9200000,
786.999997217E-6,1.9200000,
788.000004832E-6,1.9200000,
789.000012446E-6,1.9200000,
790.000020061E-6,1.9200000,
791.000027675E-6,1.9200000,
791.999977082E-6,1.9200000,
792.999984697E-6,1.9200000,
793.999992311E-6,1.9200000,
794.999999925E-6,1.9200000,
796.000007540E-6,1.9200000,
797.000015154E-6,1.8399999,
798.000022769E-6,1.9200000,
799.000030383E-6,1.8399999,
799.999979790E-6,1.8399999,
800.999987405E-6,1.8399999,
801.999995019E-6,1.9200000,
803.000002634E-6,1.8399999,
804.000010248E-6,1.9200000,
805.000017863E-6,1.8399999,
806.000025477E-6,1.8399999,
806.999974884E-6,1.8399999,
807.999982499E-6,1.8399999,
808.999990113E-6,1.8399999,
809.999997728E-6,1.8399999,
811.000005342E-6,1.8399999,
812.000012957E-6,1.8399999,
813.000020571E-6,1.8399999,
814.000028186E-6,1.7600000,
814.999977592E-6,1.8399999,
815.999985207E-6,1.8399999,
816.999992821E-6,1.8399999,
818.000000436E-6,1.8399999,
819.000008050E-6,1.7600000,
820.000015665E-6,1.7600000,
821.000023279E-6,1.7600000,
822.000030894E-6,1.7600000,
822.999980301E-6,1.7600000,
823.999987915E-6,1.8399999,
824.999995530E-6,1.7600000,
826.000003144E-6,1.7600000,
827.000010759E-6,1.7600000,
828.000018373E-6,1.7600000,
829.000025988E-6,1.7600000,
829.999975394E-6,1.7600000,
830.999983009E-6,1.7600000,
831.999990623E-6,1.7600000,
832.999998238E-6,1.7600000,
834.000005852E-6,1.7600000,
835.000013467E-6,1.7600000,
836.000021081E-6,1.7600000,
837.000028696E-6,1.7600000,
837.999978103E-6,1.7600000,
838.999985717E-6,1.7600000,
839.999993332E-6,1.7600000,
841.000000946E-6,1.6799999,
842.000008561E-6,1.6799999,
843.000016175E-6,1.6799999,
844.000023790E-6,1.6799999,
845.000031404E-6,1.6799999,
845.999980811E-6,1.6799999,
846.999988426E-6,1.6799999,
847.999996040E-6,1.6799999,
849.000003655E-6,1.6799999,
850.000011269E-6,1.6799999,
851.000018883E-6,1.6799999,
852.000026498E-6,1.6799999,
852.999975905E-6,1.6799999,
853.999983519E-6,1.5999999,
854.999991134E-6,1.6799999,
855.999998748E-6,1.6799999,
857.000006363E-6,1.6799999,
858.000013977E-6,1.6799999,
859.000021592E-6,1.6799999,
860.000029206E-6,1.5999999,
860.999978613E-6,1.5999999,
861.999986228E-6,1.5999999,
862.999993842E-6,1.5999999,
864.000001457E-6,1.5999999,
865.000009071E-6,1.5999999,
866.000016686E-6,1.5999999,
867.000024300E-6,1.5999999,
868.000031915E-6,1.5999999,
868.999981321E-6,1.5999999,
869.999988936E-6,1.5999999,
870.999996550E-6,1.5999999,
872.000004165E-6,1.5999999,
873.000011779E-6,1.5999999,
874.000019394E-6,1.5999999,
875.000027008E-6,1.5200000,
875.999976415E-6,1.5999999,
876.999984030E-6,1.5999999,
877.999991644E-6,1.5999999,
878.999999259E-6,1.5200000,
880.000006873E-6,1.5999999,
881.000014488E-6,1.5999999,
882.000022102E-6,1.5999999,
883.000029717E-6,1.5200000,
883.999979123E-6,1.5200000,
884.999986738E-6,1.5200000,
885.999994352E-6,1.5999999,
887.000001967E-6,1.5200000,
888.000009581E-6,1.5200000,
889.000017196E-6,1.5200000,
890.000024810E-6,1.5200000,
890.999974217E-6,1.4399999,
891.999981832E-6,1.5200000,
892.999989446E-6,1.4399999,
893.999997061E-6,1.5200000,
895.000004675E-6,1.5200000,
896.000012290E-6,1.4399999,
897.000019904E-6,1.4399999,
898.000027519E-6,1.4399999,
898.999976926E-6,1.4399999,
899.999984540E-6,1.4399999,
900.999992155E-6,1.4399999,
901.999999769E-6,1.4399999,
903.000007384E-6,1.4399999,
904.000014998E-6,1.4399999,
905.000022613E-6,1.4399999,
906.000030227E-6,1.4399999,
906.999979634E-6,1.4399999,
907.999987248E-6,1.4399999,
908.999994863E-6,1.4399999,
910.000002477E-6,1.4399999,
911.000010092E-6,1.4399999,
912.000017706E-6,1.4399999,
913.000025321E-6,1.4399999,
913.999974728E-6,1.4399999,
914.999982342E-6,1.4399999,
915.999989957E-6,1.4399999,
916.999997571E-6,1.4399999,
918.000005186E-6,1.4399999,
919.000012800E-6,1.4399999,
920.000020415E-6,1.3600000,
921.000028029E-6,1.4399999,
921.999977436E-6,1.3600000,
922.999985050E-6,1.4399999,
923.999992665E-6,1.4399999,
925.000000279E-6,1.3600000,
926.000007894E-6,1.3600000,
927.000015508E-6,1.3600000,
928.000023123E-6,1.3600000,
929.000030737E-6,1.3600000,
929.999980144E-6,1.3600000,
930.999987759E-6,1.3600000,
931.999995373E-6,1.3600000,
933.000002988E-6,1.3600000,
934.000010602E-6,1.3600000,
935.000018217E-6,1.3600000,
936.000025831E-6,1.2800000,
936.999975238E-6,1.3600000,
937.999982852E-6,1.2800000,
938.999990467E-6,1.2800000,
939.999998081E-6,1.2800000,
941.000005696E-6,1.2800000,
942.000013310E-6,1.2800000,
943.000020925E-6,1.2800000,
944.000028539E-6,1.2800000,
944.999977946E-6,1.3600000,
945.999985561E-6,1.2800000,
946.999993175E-6,1.2800000,
948.000000790E-6,1.2800000,
949.000008404E-6,1.2800000,
950.000016019E-6,1.3600000,
951.000023633E-6,1.2800000,
952.000031248E-6,1.2800000,
952.999980655E-6,1.2800000,
953.999988269E-6,1.2800000,
954.999995884E-6,1.2800000,
956.000003498E-6,1.2800000,
957.000011113E-6,1.2800000,
958.000018727E-6,1.2800000,
959.000026342E-6,1.1999999,
959.999975748E-6,1.2800000,
960.999983363E-6,1.2800000,
961.999990977E-6,1.1999999,
962.999998592E-6,1.2800000,
964.000006206E-6,1.2800000,
965.000013821E-6,1.1999999,
966.000021435E-6,1.2800000,
967.000029050E-6,1.1999999,
967.999978457E-6,1.1999999,
968.999986071E-6,1.1999999,
969.999993686E-6,1.1999999,
971.000001300E-6,1.1999999,
972.000008915E-6,1.1999999,
973.000016529E-6,1.1999999,
974.000024144E-6,1.1999999,
975.000031758E-6,1.2800000,
975.999981165E-6,1.1999999,
976.999988779E-6,1.1999999,
977.999996394E-6,1.1999999,
979.000004008E-6,1.1999999,
980.000011623E-6,1.1999999,
981.000019237E-6,1.1999999,
982.000026852E-6,1.1999999,
983.000034466E-6,1.1999999,
984.000042081E-6,1.1999999,
985.000049695E-6,1.1999999,
986.000057310E-6,1.1999999,
986.999948509E-6,1.1999999,
987.999956124E-6,1.1999999,
988.999963738E-6,1.1999999,
989.999971353E-6,1.1999999,
990.999978967E-6,1.1999999,
991.999986582E-6,1.1999999,
992.999994196E-6,1.1999999,
994.000001810E-6,1.1999999,
995.000009425E-6,1.1999999,
996.000017039E-6,1.1999999,
997.000024654E-6,1.1200000,
998.000032268E-6,1.1200000,
999.000039883E-6,1.1200000,
1.0000000E-3,1.1999999,
1.0010001E-3,1.1200000,
1.0019999E-3,1.1999999,
1.0030000E-3,1.1200000,
1.0040000E-3,1.1200000,
1.0050000E-3,1.1200000,
1.0060000E-3,1.1200000,
1.0070000E-3,1.1200000,
1.0080000E-3,1.1200000,
1.0090000E-3,1.1200000,
1.0100000E-3,1.1200000,
1.0110000E-3,1.1200000,
1.0120000E-3,1.1200000,
1.0130000E-3,1.1200000,
1.0140000E-3,1.1200000,
1.0150000E-3,1.0400000,
1.0160001E-3,1.1200000,
1.0170001E-3,1.1200000,
1.0180000E-3,1.0400000,
1.0190000E-3,1.1200000,
1.0200000E-3,1.0400000,
1.0210000E-3,1.0400000,
1.0220000E-3,1.0400000,
1.0230000E-3,1.1200000,
1.0240000E-3,1.0400000,
1.0250000E-3,1.1200000,
1.0260000E-3,1.0400000,
1.0270000E-3,1.0400000,
1.0280000E-3,1.0400000,
1.0290000E-3,1.0400000,
1.0300000E-3,1.0400000,
1.0310001E-3,1.0400000,
1.0320001E-3,1.0400000,
1.0329999E-3,1.0400000,
1.0340000E-3,1.0400000,
1.0350000E-3,1.0400000,
1.0360000E-3,1.0400000,
1.0370000E-3,1.0400000,
1.0380000E-3,1.0400000,
1.0390000E-3,1.0400000,
1.0400000E-3,1.0400000,
1.0410000E-3,1.0400000,
1.0420000E-3,1.0400000,
1.0430000E-3,959.999978542E-3,
1.0440000E-3,1.0400000,
1.0450000E-3,959.999978542E-3,
1.0460000E-3,1.0400000,
1.0470001E-3,1.0400000,
1.0479999E-3,959.999978542E-3,
1.0490000E-3,1.0400000,
1.0500000E-3,959.999978542E-3,
1.0510000E-3,959.999978542E-3,
1.0520000E-3,959.999978542E-3,
1.0530000E-3,959.999978542E-3,
1.0540000E-3,959.999978542E-3,
1.0550000E-3,959.999978542E-3,
1.0560000E-3,1.0400000,
1.0570000E-3,959.999978542E-3,
1.0580000E-3,959.999978542E-3,
1.0590000E-3,959.999978542E-3,
1.0600000E-3,959.999978542E-3,
1.0610000E-3,959.999978542E-3,
1.0620001E-3,959.999978542E-3,
1.0629999E-3,959.999978542E-3,
1.0640000E-3,959.999978542E-3,
1.0650000E-3,959.999978542E-3,
1.0660000E-3,879.999995232E-3,
1.0670000E-3,959.999978542E-3,
1.0680000E-3,959.999978542E-3,
1.0690000E-3,959.999978542E-3,
1.0700000E-3,879.999995232E-3,
1.0710000E-3,959.999978542E-3,
1.0720000E-3,959.999978542E-3,
1.0730000E-3,959.999978542E-3,
1.0740000E-3,879.999995232E-3,
1.0750000E-3,879.999995232E-3,
1.0760000E-3,959.999978542E-3,
1.0770001E-3,879.999995232E-3,
1.0780001E-3,879.999995232E-3,
1.0790000E-3,879.999995232E-3,
1.0800000E-3,879.999995232E-3,
1.0810000E-3,879.999995232E-3,
1.0820000E-3,879.999995232E-3,
1.0830000E-3,879.999995232E-3,
1.0840000E-3,959.999978542E-3,
1.0850000E-3,879.999995232E-3,
1.0860000E-3,879.999995232E-3,
1.0870000E-3,879.999995232E-3,
1.0880000E-3,879.999995232E-3,
1.0890000E-3,879.999995232E-3,
1.0900000E-3,879.999995232E-3,
1.0910000E-3,879.999995232E-3,
1.0920000E-3,879.999995232E-3,
1.0930001E-3,879.999995232E-3,
1.0939999E-3,879.999995232E-3,
1.0950000E-3,879.999995232E-3,
1.0960000E-3,879.999995232E-3,
1.0970000E-3,879.999995232E-3,
1.0980000E-3,879.999995232E-3,
1.0990000E-3,879.999995232E-3,
1.1000000E-3,879.999995232E-3,
1.1010000E-3,879.999995232E-3,
1.1020000E-3,879.999995232E-3,
1.1030000E-3,879.999995232E-3,
1.1040000E-3,879.999995232E-3,
1.1050000E-3,879.999995232E-3,
1.1060000E-3,879.999995232E-3,
1.1070000E-3,799.999952316E-3,
1.1080001E-3,879.999995232E-3,
1.1089999E-3,879.999995232E-3,
1.1100000E-3,879.999995232E-3,
1.1110000E-3,879.999995232E-3,
1.1120000E-3,879.999995232E-3,
1.1130000E-3,799.999952316E-3,
1.1140000E-3,799.999952316E-3,
1.1150000E-3,799.999952316E-3,
1.1160000E-3,799.999952316E-3,
1.1170000E-3,879.999995232E-3,
1.1180000E-3,799.999952316E-3,
1.1190000E-3,799.999952316E-3,
1.1200000E-3,799.999952316E-3,
1.1210000E-3,799.999952316E-3,
1.1220000E-3,879.999995232E-3,
1.1230001E-3,799.999952316E-3,
1.1240001E-3,799.999952316E-3,
1.1250000E-3,799.999952316E-3,
1.1260000E-3,799.999952316E-3,
1.1270000E-3,799.999952316E-3,
1.1280000E-3,799.999952316E-3,
1.1290000E-3,799.999952316E-3,
1.1300000E-3,799.999952316E-3,
1.1310000E-3,799.999952316E-3,
1.1320000E-3,799.999952316E-3,
1.1330000E-3,799.999952316E-3,
1.1340000E-3,799.999952316E-3,
1.1350000E-3,799.999952316E-3,
1.1360000E-3,799.999952316E-3,
1.1370000E-3,799.999952316E-3,
1.1380001E-3,799.999952316E-3,
1.1390001E-3,799.999952316E-3,
1.1399999E-3,799.999952316E-3,
1.1410000E-3,799.999952316E-3,
1.1420000E-3,799.999952316E-3,
1.1430000E-3,799.999952316E-3,
1.1440000E-3,799.999952316E-3,
1.1450000E-3,799.999952316E-3,
1.1460000E-3,719.999969006E-3,
1.1470000E-3,719.999969006E-3,
1.1480000E-3,799.999952316E-3,
1.1490000E-3,799.999952316E-3,
1.1500000E-3,719.999969006E-3,
1.1510000E-3,799.999952316E-3,
1.1520000E-3,799.999952316E-3,
1.1530000E-3,799.999952316E-3,
1.1540001E-3,719.999969006E-3,
1.1549999E-3,719.999969006E-3,
1.1560000E-3,719.999969006E-3,
1.1570000E-3,719.999969006E-3,
1.1580000E-3,719.999969006E-3,
1.1590000E-3,719.999969006E-3,
1.1600000E-3,719.999969006E-3,
1.1610000E-3,719.999969006E-3,
1.1620000E-3,719.999969006E-3,
1.1630000E-3,719.999969006E-3,
1.1640000E-3,719.999969006E-3,
1.1650000E-3,719.999969006E-3,
1.1660000E-3,719.999969006E-3,
1.1670000E-3,719.999969006E-3,
1.1680000E-3,719.999969006E-3,
1.1690001E-3,719.999969006E-3,
1.1699999E-3,719.999969006E-3,
1.1710000E-3,719.999969006E-3,
1.1720000E-3,719.999969006E-3,
1.1730000E-3,719.999969006E-3,
1.1740000E-3,719.999969006E-3,
1.1750000E-3,719.999969006E-3,
1.1760000E-3,719.999969006E-3,
1.1770000E-3,719.999969006E-3,
1.1780000E-3,639.999985695E-3,
1.1790000E-3,719.999969006E-3,
1.1800000E-3,639.999985695E-3,
1.1810000E-3,719.999969006E-3,
1.1820000E-3,719.999969006E-3,
1.1830000E-3,639.999985695E-3,
1.1840001E-3,719.999969006E-3,
1.1850001E-3,719.999969006E-3,
1.1860000E-3,719.999969006E-3,
1.1870000E-3,719.999969006E-3,
1.1880000E-3,719.999969006E-3,
1.1890000E-3,719.999969006E-3,
1.1900000E-3,719.999969006E-3,
1.1910000E-3,719.999969006E-3,
1.1920000E-3,719.999969006E-3,
1.1930000E-3,719.999969006E-3,
1.1940000E-3,639.999985695E-3,
1.1950000E-3,719.999969006E-3,
1.1960000E-3,639.999985695E-3,
1.1970000E-3,639.999985695E-3,
1.1980000E-3,719.999969006E-3,
1.1990000E-3,639.999985695E-3,
1.2000001E-3,719.999969006E-3,
1.2009999E-3,639.999985695E-3,
1.2020000E-3,719.999969006E-3,
1.2030000E-3,639.999985695E-3,
1.2040000E-3,639.999985695E-3,
1.2050000E-3,639.999985695E-3,
1.2060000E-3,639.999985695E-3,
1.2070000E-3,639.999985695E-3,
1.2080000E-3,639.999985695E-3,
1.2090000E-3,719.999969006E-3,
1.2100000E-3,639.999985695E-3,
1.2110000E-3,639.999985695E-3,
1.2120000E-3,639.999985695E-3,
1.2130000E-3,639.999985695E-3,
1.2140000E-3,560.000002384E-3,
1.2150001E-3,639.999985695E-3,
1.2159999E-3,639.999985695E-3,
1.2170000E-3,639.999985695E-3,
1.2180000E-3,560.000002384E-3,
1.2190000E-3,639.999985695E-3,
1.2200000E-3,719.999969006E-3,
1.2210000E-3,639.999985695E-3,
1.2220000E-3,639.999985695E-3,
1.2230000E-3,560.000002384E-3,
1.2240000E-3,639.999985695E-3,
1.2250000E-3,639.999985695E-3,
1.2260000E-3,639.999985695E-3,
1.2270000E-3,560.000002384E-3,
1.2280000E-3,639.999985695E-3,
1.2290000E-3,639.999985695E-3,
1.2300001E-3,639.999985695E-3,
1.2310001E-3,560.000002384E-3,
1.2320000E-3,560.000002384E-3,
1.2330000E-3,639.999985695E-3,
1.2340000E-3,560.000002384E-3,
1.2350000E-3,639.999985695E-3,
1.2360000E-3,560.000002384E-3,
1.2370000E-3,560.000002384E-3,
1.2380000E-3,560.000002384E-3,
1.2390000E-3,639.999985695E-3,
1.2400000E-3,560.000002384E-3,
1.2410000E-3,639.999985695E-3,
1.2420000E-3,560.000002384E-3,
1.2430000E-3,560.000002384E-3,
1.2440000E-3,560.000002384E-3,
1.2450001E-3,560.000002384E-3,
1.2460001E-3,560.000002384E-3,
1.2469999E-3,560.000002384E-3,
1.2480000E-3,560.000002384E-3,
1.2490000E-3,560.000002384E-3,
1.2500000E-3,639.999985695E-3,
1.2510000E-3,560.000002384E-3,
1.2520000E-3,560.000002384E-3,
1.2530000E-3,560.000002384E-3,
1.2540000E-3,560.000002384E-3,
1.2550000E-3,560.000002384E-3,
1.2560000E-3,560.000002384E-3,
1.2570000E-3,560.000002384E-3,
1.2580000E-3,560.000002384E-3,
1.2590000E-3,560.000002384E-3,
1.2600000E-3,560.000002384E-3,
1.2610001E-3,560.000002384E-3,
1.2619999E-3,560.000002384E-3,
1.2630000E-3,560.000002384E-3,
1.2640000E-3,560.000002384E-3,
1.2650000E-3,560.000002384E-3,
1.2660000E-3,560.000002384E-3,
1.2670000E-3,560.000002384E-3,
1.2680000E-3,560.000002384E-3,
1.2690000E-3,560.000002384E-3,
1.2700000E-3,560.000002384E-3,
1.2710000E-3,560.000002384E-3,
1.2720000E-3,479.999989271E-3,
1.2730000E-3,560.000002384E-3,
1.2740000E-3,560.000002384E-3,
1.2750000E-3,560.000002384E-3,
1.2760001E-3,560.000002384E-3,
1.2769999E-3,560.000002384E-3,
1.2780000E-3,560.000002384E-3,
1.2790000E-3,560.000002384E-3,
1.2800000E-3,560.000002384E-3,
1.2810000E-3,560.000002384E-3,
1.2820000E-3,560.000002384E-3,
1.2830000E-3,560.000002384E-3,
1.2840000E-3,560.000002384E-3,
1.2850000E-3,479.999989271E-3,
1.2860000E-3,560.000002384E-3,
1.2870000E-3,479.999989271E-3,
1.2880000E-3,560.000002384E-3,
1.2890000E-3,479.999989271E-3,
1.2900000E-3,560.000002384E-3,
1.2910001E-3,479.999989271E-3,
1.2920001E-3,560.000002384E-3,
1.2930000E-3,479.999989271E-3,
1.2940000E-3,479.999989271E-3,
1.2950000E-3,479.999989271E-3,
1.2960000E-3,479.999989271E-3,
1.2970000E-3,560.000002384E-3,
1.2980000E-3,479.999989271E-3,
1.2990000E-3,479.999989271E-3,
1.3000000E-3,479.999989271E-3,
1.3010000E-3,560.000002384E-3,
1.3020000E-3,479.999989271E-3,
1.3030000E-3,479.999989271E-3,
1.3040000E-3,479.999989271E-3,
1.3050000E-3,479.999989271E-3,
1.3060000E-3,479.999989271E-3,
1.3070001E-3,479.999989271E-3,
1.3079999E-3,560.000002384E-3,
1.3090000E-3,479.999989271E-3,
1.3100000E-3,560.000002384E-3,
1.3110000E-3,479.999989271E-3,
1.3120000E-3,479.999989271E-3,
1.3130000E-3,399.99997616E-3,
1.3140000E-3,479.999989271E-3,
1.3150000E-3,479.999989271E-3,
1.3160000E-3,479.999989271E-3,
1.3170000E-3,399.99997616E-3,
1.3180000E-3,479.999989271E-3,
1.3190000E-3,479.999989271E-3,
1.3200000E-3,399.99997616E-3,
1.3210000E-3,479.999989271E-3,
1.3220001E-3,479.999989271E-3,
1.3229999E-3,479.999989271E-3,
1.3240000E-3,479.999989271E-3,
1.3250000E-3,479.999989271E-3,
1.3260000E-3,399.99997616E-3,
1.3270000E-3,399.99997616E-3,
1.3280000E-3,479.999989271E-3,
1.3290000E-3,479.999989271E-3,
1.3300000E-3,479.999989271E-3,
1.3310000E-3,479.999989271E-3,
1.3320000E-3,479.999989271E-3,
1.3330000E-3,479.999989271E-3,
1.3340000E-3,399.99997616E-3,
1.3350000E-3,399.99997616E-3,
1.3360000E-3,399.99997616E-3,
1.3370001E-3,479.999989271E-3,
1.3380001E-3,399.99997616E-3,
1.3390000E-3,479.999989271E-3,
1.3400000E-3,399.99997616E-3,
1.3410000E-3,399.99997616E-3,
1.3420000E-3,399.99997616E-3,
1.3430000E-3,399.99997616E-3,
1.3440000E-3,399.99997616E-3,
1.3450000E-3,399.99997616E-3,
1.3460000E-3,399.99997616E-3,
1.3470000E-3,399.99997616E-3,
1.3480000E-3,479.999989271E-3,
1.3490000E-3,479.999989271E-3,
1.3500000E-3,399.99997616E-3,
1.3510000E-3,399.99997616E-3,
1.3520001E-3,399.99997616E-3,
1.3530001E-3,399.99997616E-3,
1.3539999E-3,399.99997616E-3,
1.3550000E-3,399.99997616E-3,
1.3560000E-3,399.99997616E-3,
1.3570000E-3,399.99997616E-3,
1.3580000E-3,399.99997616E-3,
1.3590000E-3,399.99997616E-3,
1.3600000E-3,399.99997616E-3,
1.3610000E-3,399.99997616E-3,
1.3620000E-3,399.99997616E-3,
1.3630000E-3,399.99997616E-3,
1.3640000E-3,399.99997616E-3,
1.3650000E-3,399.99997616E-3,
1.3660000E-3,399.99997616E-3,
1.3670000E-3,399.99997616E-3,
1.3680001E-3,399.99997616E-3,
1.3689999E-3,399.99997616E-3,
1.3700000E-3,399.99997616E-3,
1.3710000E-3,399.99997616E-3,
1.3720000E-3,399.99997616E-3,
1.3730000E-3,399.99997616E-3,
1.3740000E-3,319.99999285E-3,
1.3750000E-3,399.99997616E-3,
1.3760000E-3,399.99997616E-3,
1.3770000E-3,399.99997616E-3,
1.3780000E-3,399.99997616E-3,
1.3790000E-3,399.99997616E-3,
1.3800000E-3,399.99997616E-3,
1.3810000E-3,399.99997616E-3,
1.3820000E-3,399.99997616E-3,
1.3830001E-3,399.99997616E-3,
1.3839999E-3,399.99997616E-3,
1.3850000E-3,399.99997616E-3,
1.3860000E-3,399.99997616E-3,
1.3870000E-3,399.99997616E-3,
1.3880000E-3,399.99997616E-3,
1.3890000E-3,399.99997616E-3,
1.3900000E-3,399.99997616E-3,
1.3910000E-3,399.99997616E-3,
1.3920000E-3,399.99997616E-3,
1.3930000E-3,399.99997616E-3,
1.3940000E-3,399.99997616E-3,
1.3950000E-3,399.99997616E-3,
1.3960000E-3,399.99997616E-3,
1.3970000E-3,399.99997616E-3,
1.3980001E-3,399.99997616E-3,
1.3990001E-3,399.99997616E-3,
1.4000000E-3,399.99997616E-3,
1.4010000E-3,319.99999285E-3,
1.4020000E-3,319.99999285E-3,
1.4030000E-3,319.99999285E-3,
1.4040000E-3,399.99997616E-3,
1.4050000E-3,319.99999285E-3,
1.4060000E-3,399.99997616E-3,
1.4070000E-3,319.99999285E-3,
1.4080000E-3,399.99997616E-3,
1.4090000E-3,319.99999285E-3,
1.4100000E-3,399.99997616E-3,
1.4110000E-3,399.99997616E-3,
1.4120000E-3,319.99999285E-3,
1.4130000E-3,399.99997616E-3,
1.4140001E-3,399.99997616E-3,
1.4149999E-3,399.99997616E-3,
1.4160000E-3,399.99997616E-3,
1.4170000E-3,319.99999285E-3,
1.4180000E-3,319.99999285E-3,
1.4190000E-3,319.99999285E-3,
1.4200000E-3,399.99997616E-3,
1.4210000E-3,319.99999285E-3,
1.4220000E-3,399.99997616E-3,
1.4230000E-3,319.99999285E-3,
1.4240000E-3,399.99997616E-3,
1.4250000E-3,319.99999285E-3,
1.4260000E-3,319.99999285E-3,
1.4270000E-3,319.99999285E-3,
1.4280000E-3,319.99999285E-3,
1.4290001E-3,319.99999285E-3,
1.4299999E-3,319.99999285E-3,
1.4310000E-3,319.99999285E-3,
1.4320000E-3,399.99997616E-3,
1.4330000E-3,319.99999285E-3,
1.4340000E-3,319.99999285E-3,
1.4350000E-3,319.99999285E-3,
1.4360000E-3,319.99999285E-3,
