1.00000000;0.00459449
2.00000000;0.00490578
3.00000000;0.00440681
4.00000000;0.00441978
5.00000000;0.00465705
6.00000000;0.00455634
7.00000000;0.00491951
8.00000000;0.00436408
9.00000000;0.00452506
10.00000000;0.00463874
11.00000000;0.00478294
12.00000000;0.00462119
13.00000000;0.00477226
14.00000000;0.00484474
15.00000000;0.00465476
16.00000000;0.00482643
17.00000000;0.00510414
18.00000000;0.00506218
19.00000000;0.00489967
20.00000000;0.00498589
21.00000000;0.00460060
22.00000000;0.00497978
23.00000000;0.00468147
24.00000000;0.00474861
25.00000000;0.00512779
26.00000000;0.00513313
27.00000000;0.00522469
28.00000000;0.00545281
29.00000000;0.00522545
30.00000000;0.00539101
31.00000000;0.00511940
32.00000000;0.00534600
33.00000000;0.00509194
34.00000000;0.00543832
35.00000000;0.00540932
36.00000000;0.00531167
37.00000000;0.00552987
38.00000000;0.00514687
39.00000000;0.00551690
40.00000000;0.00588464
41.00000000;0.00503471
42.00000000;0.00566796
43.00000000;0.00564584
44.00000000;0.00543832
45.00000000;0.00573053
46.00000000;0.00547112
47.00000000;0.00589151
48.00000000;0.00572671
49.00000000;0.00537881
50.00000000;0.00580301
51.00000000;0.00569009
52.00000000;0.00608911
53.00000000;0.00608682
54.00000000;0.00573663
55.00000000;0.00618219
56.00000000;0.00593576
57.00000000;0.00618753
58.00000000;0.00610361
59.00000000;0.00611124
60.00000000;0.00636530
61.00000000;0.00619898
62.00000000;0.00601968
63.00000000;0.00623713
64.00000000;0.00647822
65.00000000;0.00667048
66.00000000;0.00613718
67.00000000;0.00646830
68.00000000;0.00620356
69.00000000;0.00635386
70.00000000;0.00663157
71.00000000;0.00687877
72.00000000;0.00674144
73.00000000;0.00688258
74.00000000;0.00709545
75.00000000;0.00685893
76.00000000;0.00728771
77.00000000;0.00684443
78.00000000;0.00723278
79.00000000;0.00699016
80.00000000;0.00735332
81.00000000;0.00702678
82.00000000;0.00698177
83.00000000;0.00729076
84.00000000;0.00742199
85.00000000;0.00742199
86.00000000;0.00752499
87.00000000;0.00750896
88.00000000;0.00739223
89.00000000;0.00762036
90.00000000;0.00779049
91.00000000;0.00775235
92.00000000;0.00784466
93.00000000;0.00753109
94.00000000;0.00791257
95.00000000;0.00831769
96.00000000;0.00801938
97.00000000;0.00791943
98.00000000;0.00785992
99.00000000;0.00831998
100.00000000;0.00821546
101.00000000;0.00769207
102.00000000;0.00813382
103.00000000;0.00773098
104.00000000;0.00778363
105.00000000;0.00794232
106.00000000;0.00837339
107.00000000;0.00820325
108.00000000;0.00810941
109.00000000;0.00849851
110.00000000;0.00817502
111.00000000;0.00834363
112.00000000;0.00801633
113.00000000;0.00818799
114.00000000;0.00874418
115.00000000;0.00834211
116.00000000;0.00868009
117.00000000;0.00826352
118.00000000;0.00831312
119.00000000;0.00838941
120.00000000;0.00822919
121.00000000;0.00851453
122.00000000;0.00851606
123.00000000;0.00847791
124.00000000;0.00828031
125.00000000;0.00847410
126.00000000;0.00815900
127.00000000;0.00847486
128.00000000;0.00850004
129.00000000;0.00827802
130.00000000;0.00863737
131.00000000;0.00797971
132.00000000;0.00825284
133.00000000;0.00839094
134.00000000;0.00826963
135.00000000;0.00818647
136.00000000;0.00824063
137.00000000;0.00818112
138.00000000;0.00800565
139.00000000;0.00804150
140.00000000;0.00797436
141.00000000;0.00771572
142.00000000;0.00783856
143.00000000;0.00784390
144.00000000;0.00794079
145.00000000;0.00751431
146.00000000;0.00765545
147.00000000;0.00722667
148.00000000;0.00729610
149.00000000;0.00728008
150.00000000;0.00668650
151.00000000;0.00738079
152.00000000;0.00719463
153.00000000;0.00699702
154.00000000;0.00682612
155.00000000;0.00705959
156.00000000;0.00666667
157.00000000;0.00673610
158.00000000;0.00684367
159.00000000;0.00641489
160.00000000;0.00679484
161.00000000;0.00631189
162.00000000;0.00657282
163.00000000;0.00636072
164.00000000;0.00642252
165.00000000;0.00619898
166.00000000;0.00603037
167.00000000;0.00607233
168.00000000;0.00607691
169.00000000;0.00594797
170.00000000;0.00630961
171.00000000;0.00594873
172.00000000;0.00605249
173.00000000;0.00563287
174.00000000;0.00590295
175.00000000;0.00566339
176.00000000;0.00576867
177.00000000;0.00592126
178.00000000;0.00536431
179.00000000;0.00578393
180.00000000;0.00533150
181.00000000;0.00544137
182.00000000;0.00558709
183.00000000;0.00546044
184.00000000;0.00545815
185.00000000;0.00522011
186.00000000;0.00523003
187.00000000;0.00531853
188.00000000;0.00562905
189.00000000;0.00531395
190.00000000;0.00508278
191.00000000;0.00475090
192.00000000;0.00510643
193.00000000;0.00547417
194.00000000;0.00498360
195.00000000;0.00501106
196.00000000;0.00438315
197.00000000;0.00494850
198.00000000;0.00501488
199.00000000;0.00493324
200.00000000;0.00537575
201.00000000;0.00460288
202.00000000;0.00502937
203.00000000;0.00497673
204.00000000;0.00447547
205.00000000;0.00489052
206.00000000;0.00477913
207.00000000;0.00462119
208.00000000;0.00438544
209.00000000;0.00444877
210.00000000;0.00443275
211.00000000;0.00456245
212.00000000;0.00489052
213.00000000;0.00494163
214.00000000;0.00460365
215.00000000;0.00462806
216.00000000;0.00452354
217.00000000;0.00458457
218.00000000;0.00460670
219.00000000;0.00473030
220.00000000;0.00463111
221.00000000;0.00471962
222.00000000;0.00471885
223.00000000;0.00496071
224.00000000;0.00441672
225.00000000;0.00483558
226.00000000;0.00486992
227.00000000;0.00476005
228.00000000;0.00476081
229.00000000;0.00495842
230.00000000;0.00472648
231.00000000;0.00538109
232.00000000;0.00511788
233.00000000;0.00514076
